country,region,month,min_temp,max_temp,dor,weather,season,rating,warning,event,pro,
Canada,Montreal – Quebec,December,-9.5,-2,14,snowy,festive,mixed,snowstorm,Christmas Markets,,
Canada,Calgary – Alberta,January,-11,-1,8,snowy,low,poor,snowstorm,,yes,
Canada,Calgary – Alberta,February,-8.5,0.5,7,snowy,low,poor,snowstorm,,yes,
Canada,Calgary – Alberta,March,-4,5,8,mixed,shoulder,mixed,snowfall,,yes,
Canada,Calgary – Alberta,April,1,12,8,mixed,shoulder,good,,,yes,
Canada,Calgary – Alberta,May,6,17,10,sunny,high,best,,,yes,
Canada,Calgary – Alberta,June,10.5,21,11,sunny,high,best,,,yes,
Canada,Calgary – Alberta,July,12.5,24,10,sunny,high,best,,,yes,
Canada,Calgary – Alberta,August,12,23.5,9,sunny,high,best,,,yes,
Canada,Calgary – Alberta,September,7.5,19,8,sunny,high,best,,,yes,
Canada,Calgary – Alberta,October,2,13,7,sunny,shoulder,good,,,yes,
Canada,Calgary – Alberta,November,-4.5,4,8,snowy,low,mixed,snowfall,,yes,
Canada,Calgary – Alberta,December,-9.5,0,8,snowy,festive,mixed,snowstorm,Christmas,yes,
Canada,Quebec City – Quebec,January,-14,-6,15,snowy,low,poor,snowstorm,,yes,
Canada,Quebec City – Quebec,February,-12.5,-4.5,13,snowy,low,poor,snowstorm,,yes,
Canada,Quebec City – Quebec,March,-7,1,14,snowy,shoulder,mixed,snowfall,,yes,
Canada,Quebec City – Quebec,April,1,9,12,mixed,shoulder,good,,,yes,
Canada,Quebec City – Quebec,May,7,17,13,sunny,high,best,,,yes,
Canada,Quebec City – Quebec,June,12,22,12,sunny,high,best,,,yes,
Canada,Quebec City – Quebec,July,15,25,11,sunny,high,best,heatwave,,yes,
Canada,Quebec City – Quebec,August,14,24,11,sunny,high,best,heatwave,,yes,
Canada,Quebec City – Quebec,September,10,19,11,sunny,high,best,,,yes,
Canada,Quebec City – Quebec,October,4,12,12,mixed,shoulder,good,,,yes,
Canada,Quebec City – Quebec,November,-2,4,13,snowy,low,mixed,snowfall,,yes,
Canada,Quebec City – Quebec,December,-11,-4,15,snowy,festive,mixed,snowstorm,Christmas Markets,yes,
Canada,Whistler – British Columbia,January,-4,2,14,snowy,low,poor,snowstorm & avalanche risk,,yes,
Canada,Whistler – British Columbia,February,-3,3,12,snowy,low,poor,snowstorm & avalanche risk,,yes,
Canada,Whistler – British Columbia,March,-1,6,13,snowy,shoulder,mixed,snowfall & avalanche risk,,yes,
Canada,Whistler – British Columbia,April,3,10,12,mixed,shoulder,good,,,yes,
Canada,Whistler – British Columbia,May,6,15,12,mixed,high,best,,,yes,
Canada,Whistler – British Columbia,June,9,19,11,sunny,high,best,,,yes,
Canada,Whistler – British Columbia,July,11,22,8,sunny,high,best,,,yes,
Canada,Whistler – British Columbia,August,11,22,9,sunny,high,best,,,yes,
Canada,Whistler – British Columbia,September,8,18,10,mixed,high,best,,,yes,
Canada,Whistler – British Columbia,October,4,12,13,mixed,shoulder,good,,,yes,
Canada,Whistler – British Columbia,November,-1,5,15,snowy,low,mixed,snowfall,,yes,
Canada,Whistler – British Columbia,December,-3,2,15,snowy,festive,mixed,snowstorm & avalanche risk,Christmas,yes,
Canada,Ottawa – Ontario,January,-13,-4.5,14,snowy,low,poor,snowstorm,,yes,
Canada,Ottawa – Ontario,February,-11.5,-3,12,snowy,low,poor,snowstorm,,yes,
Canada,Ottawa – Ontario,March,-5.5,3.5,13,snowy,shoulder,mixed,snowfall,,yes,
Canada,Ottawa – Ontario,April,2,11.5,11,mixed,shoulder,good,,,yes,
Canada,Ottawa – Ontario,May,8,19,11,sunny,high,best,,,yes,
Canada,Ottawa – Ontario,June,13.5,24,10,sunny,high,best,,,yes,
Canada,Ottawa – Ontario,July,16.5,26.5,10,sunny,high,best,heatwave,,yes,
Canada,Ottawa – Ontario,August,15.5,25.5,10,sunny,high,best,heatwave,,yes,
Canada,Ottawa – Ontario,September,11,21,10,sunny,high,best,,,yes,
Canada,Ottawa – Ontario,October,5,14,11,mixed,shoulder,good,,,yes,
Canada,Ottawa – Ontario,November,-1,6,12,snowy,low,mixed,snowfall,,yes,
Canada,Ottawa – Ontario,December,-10,-2.5,13,snowy,festive,mixed,snowstorm,Christmas Markets,yes,
Canada,Banff – Alberta,January,-12,-3,9,snowy,low,poor,snowstorm & avalanche risk,,yes,
Canada,Banff – Alberta,February,-10,-1,8,snowy,low,poor,snowstorm & avalanche risk,,yes,
Canada,Banff – Alberta,March,-6,4,9,snowy,shoulder,mixed,snowfall & avalanche risk,,yes,
Canada,Banff – Alberta,April,-1,10,9,mixed,shoulder,good,,,yes,
Canada,Banff – Alberta,May,4,15,10,mixed,high,best,,,yes,
Canada,Banff – Alberta,June,8,19,11,sunny,high,best,,,yes,
Canada,Banff – Alberta,July,10,22,10,sunny,high,best,,,yes,
Canada,Banff – Alberta,August,9.5,21.5,10,sunny,high,best,,,yes,
Canada,Banff – Alberta,September,5.5,17,9,sunny,high,best,,,yes,
Canada,Banff – Alberta,October,0,11,8,mixed,shoulder,good,,,yes,
Canada,Banff – Alberta,November,-6,3,9,snowy,low,mixed,snowfall,,yes,
Canada,Banff – Alberta,December,-11,-2,9,snowy,festive,mixed,snowstorm & avalanche risk,Christmas,yes,
Canada,Halifax – Nova Scotia,January,-7,-0.5,14,snowy,low,poor,snowstorm,,yes,
Canada,Halifax – Nova Scotia,February,-6.5,0,12,snowy,low,poor,snowstorm,,yes,
Canada,Halifax – Nova Scotia,March,-2.5,4.5,13,snowy,shoulder,mixed,snowfall,,yes,
Canada,Halifax – Nova Scotia,April,2.5,10,12,mixed,shoulder,good,,,yes,
Canada,Halifax – Nova Scotia,May,7,16,12,mixed,high,best,,,yes,
Canada,Halifax – Nova Scotia,June,11.5,20.5,11,sunny,high,best,,,yes,
Canada,Halifax – Nova Scotia,July,14.5,23.5,10,sunny,high,best,,,yes,
Canada,Halifax – Nova Scotia,August,14.5,23.5,10,sunny,high,best,,,yes,
Canada,Halifax – Nova Scotia,September,11,20,10,sunny,high,best,,,yes,
Canada,Halifax – Nova Scotia,October,6,14.5,11,mixed,shoulder,good,,,yes,
Canada,Halifax – Nova Scotia,November,1,8.5,13,cloudy,low,mixed,snowfall,,yes,
Canada,Halifax – Nova Scotia,December,-4.5,2.5,14,snowy,festive,mixed,snowstorm,Christmas,yes,
Canada,Niagara Falls – Ontario,January,-7,-1,12,snowy,low,poor,snowstorm,,yes,
Canada,Niagara Falls – Ontario,February,-6,0.5,10,snowy,low,poor,snowstorm,,yes,
Canada,Niagara Falls – Ontario,March,-1.5,6,11,mixed,shoulder,mixed,snowfall,,yes,
Canada,Niagara Falls – Ontario,April,4.5,13,11,mixed,shoulder,good,,,yes,
Canada,Niagara Falls – Ontario,May,10,20,11,sunny,high,best,,,yes,
Canada,Niagara Falls – Ontario,June,15,25,10,sunny,high,best,,,yes,
Canada,Niagara Falls – Ontario,July,18,28,9,sunny,high,best,heatwave,,yes,
Canada,Niagara Falls – Ontario,August,17.5,27.5,9,sunny,high,best,heatwave,,yes,
Canada,Niagara Falls – Ontario,September,13.5,23,9,sunny,high,best,,,yes,
Canada,Niagara Falls – Ontario,October,7.5,16.5,10,sunny,shoulder,good,,,yes,
Canada,Niagara Falls – Ontario,November,1.5,9.5,12,cloudy,low,good,,,yes,
Canada,Niagara Falls – Ontario,December,-4.5,2.5,12,snowy,festive,mixed,snowstorm,Christmas,yes,
Canada,Victoria – West Coast,January,3.5,7.5,17,cloudy,low,mixed,,,yes,
Canada,Victoria – West Coast,February,3.5,8.5,14,cloudy,low,mixed,,,yes,
Canada,Victoria – West Coast,March,5,10.5,15,mixed,shoulder,good,,,yes,
Canada,Victoria – West Coast,April,6.5,13.5,13,mixed,shoulder,good,,,yes,
Canada,Victoria – West Coast,May,9,16.5,11,mixed,high,best,,,yes,
Canada,Victoria – West Coast,June,11.5,19.5,9,sunny,high,best,,,yes,
Canada,Victoria – West Coast,July,13,22,5,sunny,high,best,,,yes,
Canada,Victoria – West Coast,August,13,22,6,sunny,high,best,,,yes,
Canada,Victoria – West Coast,September,10.5,19,8,mixed,high,best,,,yes,
Canada,Victoria – West Coast,October,7.5,14,14,mixed,shoulder,good,,,yes,
Canada,Victoria – West Coast,November,5,9.5,18,cloudy,low,mixed,,,yes,
Canada,Victoria – West Coast,December,3.5,7.5,18,cloudy,festive,mixed,,Christmas,yes,
