code,time_zone_id,name,city_code,country_id,location,elevation,url,icao,city,county,state,status
GDN,Europe/Warsaw,Gdansk Lech Walesa Airport,GDN,PL,POINT (18.468655 54.380978),442,http://www.airport.gdansk.pl/,EPGD,Banino,Powiat kartuski,Pomeranian Voivodeship,
WMI,Europe/Warsaw,Warsaw-Modlin Airport,WAW,PL,POINT (20.648988117621318 52.450885650000004),328,http://modlinairport.pl/,EPMO,Zakroczym,Powiat nowodworski,Masovian Voivodeship,
WRO,Europe/Warsaw,Wroclaw Airport,WRO,PL,POINT (16.8756697 51.1075552),367,http://www.airport.wroclaw.pl/en/index.php,EPWR,Smolec,Powiat wroclawski,Lower Silesian Voivodeship,
BXP,Europe/Warsaw,Biala Podlaska,BXP,PL,POINT (23.14742202715444 52.007389700000004),492,,EPBP,Biala Podlaska,Biala Podlaska,Lublin Voivodeship,
IEG,Europe/Warsaw,Zielona Gora-Babimost Airport,IEG,PL,POINT (15.516667 51.933334),574,http://www.lotnisko.zielonagora.pl/,EPZG,Zielona Gora,Zielona Gora,Lubusz,
KRK,Europe/Warsaw,J. Paul II International Airport Krakow-Balice,KRK,PL,POINT (19.793743 50.075493),791,http://www.krakowairport.pl/en/,EPKK,Balice,Powiat krakowski,Lesser Poland Voivodeship,
KTW,Europe/Warsaw,Katowice International Airport,KTW,PL,POINT (19.074529251172088 50.469128600000005),995,http://katowice.airport.com,EPKT,Ozarowice,Powiat tarnogorski,Silesian Voivodeship,
LCJ,Europe/Warsaw,Lodz Lublinek Airport,LCJ,PL,POINT (19.398333 51.721943),604,,EPLL,Ksawerow,Powiat pabianicki,Lodz Voivodeship,
LUZ,Europe/Warsaw,Lublin Airport,LUZ,PL,POINT (22.706753771844266 51.2382497),629,,EPLB,,,,
OSZ,Europe/Warsaw,Koszalin,OSZ,PL,POINT (16.264444 54.042778),196,,EPKZ,Tychowo,Powiat bialogardzki,West Pomeranian Voivodeship,
QLU,Europe/Warsaw,Lublin Radawiec Airport,QLU,PL,POINT (22.713611 51.240278),0,,,Swidnik,Powiat swidnicki,Lublin Voivodeship,
SZY,Europe/Warsaw,Olsztyn-Mazury Airport,SZY,PL,POINT (20.938334 52.43611),463,http://mazuryairport.pl/,EPSY,Michalow-Reginow,Powiat legionowski,Masovian Voivodeship,
WAW,Europe/Warsaw,Frederic Chopin Airport,WAW,PL,POINT (20.97329 52.170906),396,http://www.lotnisko-chopina.pl/?lang=en,EPWA,Wlochy,Warszawa,Masovian Voivodeship,
LSZ,Europe/Zagreb,Losinj Airport,LSZ,HR,POINT (14.385833 44.566944),101,,LDLO,Mali Losinj,,Primorsko-Goranska,
BWK,Europe/Zagreb,Brac,BWK,HR,POINT (16.683332 43.283333),1732,,LDSB,Bol,,Splitsko-Dalmatinska,
OSI,Europe/Zagreb,Osijek Airport,OSI,HR,POINT (18.683332 45.55),288,,LDOS,Osijek,Grad Osijek,Osjecko-Baranjska,
ZAD,Europe/Zagreb,Zadar Airport,ZAD,HR,POINT (15.357488127906656 44.100174949999996),289,https://www.zadar-airport.hr/en,LDZD,Galovac,,Zadarska,
ZAG,Europe/Zagreb,Zagreb International Airport,ZAG,HR,POINT (16.07231616098094 45.74027185),353,http://www.zagreb-airport.hr/,LDZA,Micevec,,Zagrebacka,
RJK,Europe/Zagreb,Rijeka Airport,RJK,HR,POINT (14.570968145977925 45.21678585),236,,LDRI,Omisalj,,Primorsko-Goranska,
DBV,Europe/Zagreb,Dubrovnik Airport,DBV,HR,POINT (18.26433626257242 42.56149335),469,,LDDU,Jasenice,,Dubrovacko-Neretvanska,
SPU,Europe/Zagreb,Split Airport,SPU,HR,POINT (16.300224163865497 43.5397753),55,,LDSP,Trogir,Grad Trogir,Splitsko-Dalmatinska,
PUY,Europe/Zagreb,Pula Airport,PUY,HR,POINT (13.918971947969927 44.89567215),154,,LDPL,Galizana,,Istarska,
OZH,Europe/Zaporozhye,Zaporozhye Airport,OZH,UA,POINT (35.31153502036521 47.869395850000004),321,,UKDE,Zaporizhzhya,,Zaporizhia,
ERD,Europe/Zaporozhye,Berdyansk,ERD,UA,POINT (36.783333 46.733334),0,,UKDB,Berdyans'k,,Zaporizhia,
EAP,Europe/Zurich,EuroAirport Basel-Mulhouse-Freiburg Airport,EAP,CH,POINT (7.529167 47.59),846,,,Basel,,,
MLH,Europe/Zurich,EuroAirport Basel-Mulhouse-Freiburg,EAP,CH,POINT (7.52434812773247 47.603236949999996),853,,,Hesingue,Departement du Haut-Rhin,Alsace,
ACH,Europe/Zurich,Altenrhein Airport,ACH,CH,POINT (9.5598603 47.4859603),1272,,LSZR,Rheineck,Wahlkreis Rheintal,Saint Gallen,
BRN,Europe/Zurich,Bern Airport,BRN,CH,POINT (7.498597416883485 46.912213449999996),1627,http://www.flughafenbern.ch/,LSZB,Belp,Bern-Mittelland District,Bern,
BXO,Europe/Zurich,Buochs,BXO,CH,POINT (8.3969444 46.9744444),1437,http://www.airportbuochs.ch/,LSZC,Stans,Nidwalden,Nidwalden,
EML,Europe/Zurich,Emmen,EML,CH,POINT (8.305648451412686 47.093087499999996),1348,https://saf.hermannkeist.ch/emmen.html,LSME,Emmen,Hochdorf District,Lucerne,
SIR,Europe/Zurich,Sion,SIR,CH,POINT (7.333333 46.25),2926,http://www.sionairport.ch,LSGS,Saviese,Sion District,Valais,
GVA,Europe/Zurich,Geneve Airport,GVA,CH,POINT (6.108121245519259 46.23781635),1368,http://www.gva.ch/,LSGG,Les Avanchets,Geneva,Geneva,
LUG,Europe/Zurich,Lugano Airport,LUG,CH,POINT (8.966667 46.016666),997,,LSZA,Viganello,Lugano District,Ticino,
BSL,Europe/Zurich,EuroAirport Swiss,EAP,CH,POINT (7.532604 47.59961),862,http://www.euroairport.com/,LFSB,,,,
SMV,Europe/Zurich,Samedan,SMV,CH,POINT (9.8841105 46.5340996),5577,,LSZS,Samedan,Maloja District,Grisons,
ZHI,Europe/Zurich,Grenchen,ZHI,CH,POINT (7.415404983009971 47.1810051),0,,,Grenchen,Bezirk Lebern,Solothurn,
ZRH,Europe/Zurich,Zurich Airport,ZRH,CH,POINT (8.553204683227131 47.4635489),1416,http://www.zurich-airport.com/,LSZH,Glattbrugg / Rohr/Platten-Balsberg,Bezirk Buelach,Zurich,
DVD,Indian/Antananarivo,Andavadoaka,DVD,MG,POINT (43.259167 -22.078333),42,,,,,,
AMY,Indian/Antananarivo,Ambatomainty,AMY,MG,POINT (45.666668 -17.683332),938,,,,,,
SMS,Indian/Antananarivo,Sainte Marie,SMS,MG,POINT (49.81594943073826 -17.0948138),65,,FMMS,Ambodifotatra,,Analanjirofo,
MNJ,Indian/Antananarivo,Mananjary,MNJ,MG,POINT (48.35967558247168 -21.198617900000002),16,,FMSM,Mananjary,,Vatovavy Fitovinany,
MJN,Indian/Antananarivo,Amborovy,MJN,MG,POINT (46.350321848635154 -15.6669088),39,,FMNM,Mahajanga,,Boeny,
BKU,Indian/Antananarivo,Betioky,BKU,MG,POINT (44.3889999 -23.7329998),866,,FMSV,Betioky,,Atsimo-Andrefana,
WAQ,Indian/Antananarivo,Antsalova,WAQ,MG,POINT (44.6160405 -18.6994859),524,,FMMG,,,,
MOQ,Indian/Antananarivo,Morondava Airport,MOQ,MG,POINT (44.3168582 -20.287079),36,,FMMV,Morondava,,Menabe,
BSV,Indian/Antananarivo,Besakoa,BSV,MG,POINT (47.06196244444436 -15.672487),22,,,Marovoay,,Boeny,
HVA,Indian/Antananarivo,Analalava,HVA,MG,POINT (47.7577163 -14.6292429),180,,FMNL,,,,
AHY,Indian/Antananarivo,Ambatolahy,AHY,MG,POINT (45.5375864 -20.0153265),314,,,,,,
BPY,Indian/Antananarivo,Besalampy,BPY,MG,POINT (44.4803872 -16.7452789),108,,FMNQ,,,,
WBD,Indian/Antananarivo,Befandriana,WBD,MG,POINT (48.4824574 -15.2074248),839,,FMNF,,,,
RVA,Indian/Antananarivo,Farafangana,RVA,MG,POINT (47.82304523439726 -22.8051728),32,,FMSG,Farafangana,Farafangana District,Atsimo-Atsinanana,
BMD,Indian/Antananarivo,Belo,BMD,MG,POINT (44.05 -20.733334),29,,FMML,,,,
AMP,Indian/Antananarivo,Ampanihy,AMP,MG,POINT (44.7341995 -24.6996994),725,,FMSY,Ampanihy,,Atsimo-Andrefana,
ATJ,Indian/Antananarivo,Antsirabe,ATJ,MG,POINT (47.016666 -19.85),4868,,FMME,Antsirabe,,Vakinankaratra,
SVB,Indian/Antananarivo,Sambava,SVB,MG,POINT (50.1766569 -14.2781762),82,,FMNS,,,,
MXM,Indian/Antananarivo,Morombe,MXM,MG,POINT (43.3749412 -21.7506079),9,,FMSR,,,,
TTS,Indian/Antananarivo,Tsaratanana,TTS,MG,POINT (47.6170006 -16.75),1073,,FMNT,,,,
MXT,Indian/Antananarivo,Maintirano,MXT,MG,POINT (44.0330009 -18.0499992),104,,FMMO,,,,
TVA,Indian/Antananarivo,Morafenobe,TVA,MG,POINT (44.9211147 -17.8500623),748,,FMMR,Mahabe,,Melaky,
OHB,Indian/Antananarivo,Ambohibary,OHB,MG,POINT (48.220969 -18.915993),2962,,FMFE,Moramanga,,Alaotra Mangoro,
AMB,Indian/Antananarivo,Ambilobe,AMB,MG,POINT (48.9876126 -13.1865961),68,,FMNE,Ambilobe,,Diana,
ANM,Indian/Antananarivo,Antsirabato,ANM,MG,POINT (50.3182525 -14.9990678),26,,FMNH,Antalaha,,Sava,
OVA,Indian/Antananarivo,Bekily,OVA,MG,POINT (45.30429340257109 -24.23684045),1210,,FMSL,Beteza,,Androy,
MJA,Indian/Antananarivo,Manja,MJA,MG,POINT (44.3165182 -21.4262066),761,,FMSJ,,,,
NOS,Indian/Antananarivo,Fascene Airport,NOS,MG,POINT (48.314330613712386 -13.3125742),22,,FMNN,Hell-Ville,,Diana,
WVK,Indian/Antananarivo,Manakara,WVK,MG,POINT (48.02172132397605 -22.119326800000003),45,,FMSK,Manakara,,Vatovavy Fitovinany,
DIE,Indian/Antananarivo,Antsiranana/Arrachart,DIE,MG,POINT (49.28811328393599 -12.346593299999999),331,,FMNA,Antsiranana,,Diana,
DWB,Indian/Antananarivo,Soalala,DWB,MG,POINT (45.3581714 -16.101381),111,,FMNO,Sitampiky,,Boeny,
JVA,Indian/Antananarivo,Ankavandra,JVA,MG,POINT (45.2739652 -18.805817),427,,FMMK,,,,
FTU,Indian/Antananarivo,Marillac Airport,FTU,MG,POINT (46.95019958578181 -25.04204875),32,,FMSD,Fort Dauphin,,Anosy,
VND,Indian/Antananarivo,Vangaindrano,VND,MG,POINT (47.5818934 -23.350713),39,,FMSU,Vangaindrano,,Atsimo-Atsinanana,
VOH,Indian/Antananarivo,Vohemar,VOH,MG,POINT (50.0000818 -13.3721237),19,,FMNV,Sambava,,Sava,
VVB,Indian/Antananarivo,Mahanoro,VVB,MG,POINT (48.7999442 -19.8329851),32,,FMMH,Mahanoro,,Atsinanana,
WAI,Indian/Antananarivo,Antsohihy,WAI,MG,POINT (47.95 -14.916667),229,,FMNW,,,,
WTS,Indian/Antananarivo,Tsiroanomandidy,WTS,MG,POINT (46.0511898 -18.7633668),2719,,FMMX,Tsiroanomandidy,,Bongolava,
WOR,Indian/Antananarivo,Moramba,WOR,MG,POINT (47.283333 -14.883333),0,,,,,,
WBO,Indian/Antananarivo,Beroroha,WBO,MG,POINT (45.13333 -21.6),879,,FMSB,,,,
WML,Indian/Antananarivo,Malaimbandy,WML,MG,POINT (45.5425319 -20.3557542),528,,FMMC,,,,
WBE,Indian/Antananarivo,Bealanana,WBE,MG,POINT (48.6897102 -14.5400804),3651,,FMNB,Bealanana,,Sofia,
ZWA,Indian/Antananarivo,Andapa,ZWA,MG,POINT (49.6206017 -14.6517),1552,,FMND,Andapa,Andapa District,Sava,
WMD,Indian/Antananarivo,Mandabe,WMD,MG,POINT (44.95 -21.033333),921,,FMSC,Beroroha,,Atsimo-Andrefana,
WMA,Indian/Antananarivo,Mandritsara,WMA,MG,POINT (48.8390163 -15.8454475),994,,FMNX,Antsirabe Afovoany,,Sofia,
WMP,Indian/Antananarivo,Mampikony,WMP,MG,POINT (47.59722 -16.075),134,,FMNP,Tsaratanana,,Betsiboka,
WMV,Indian/Antananarivo,Madirovalo,WMV,MG,POINT (46.566666 -16.45),170,,,Ambato Boeny,,Boeny,
WMN,Indian/Antananarivo,Maroantsetra,WMN,MG,POINT (49.6897486 -15.4376416),26,,FMNR,Maroantsetra,,Analanjirofo,
WMR,Indian/Antananarivo,Mananara,WMR,MG,POINT (49.7737999 -16.1637981),22,,FMNC,Mananara,,Analanjirofo,
WPB,Indian/Antananarivo,Port Berge,WPB,MG,POINT (47.666668 -15.55),49,,FMNG,Antsohihy,,Sofia,
BZM,Indian/Antananarivo,Bemolanga Airport,BZM,MG,POINT (45.087 -17.696),938,,,,,,
TDV,Indian/Antananarivo,Tanandava,TDV,MG,POINT (43.7289097 -21.7011439),89,,FMSN,Manja,Manja District,Menabe,
IHO,Indian/Antananarivo,Ihosy,IHO,MG,POINT (46.11667 -22.416668),2322,,FMSI,Ihosy,,Ihorombe,
ILK,Indian/Antananarivo,Ilaka,ILK,MG,POINT (47.166668 -20.333332),4586,,FMMQ,Ambositra,,Amoron'i Mania,
IVA,Indian/Antananarivo,Ambanja,IVA,MG,POINT (48.4565628 -13.6446652),45,,FMNZ,Ambanja,,Diana,
DOA,Indian/Antananarivo,Doany,DOA,MG,POINT (49.5107994 -14.3681002),1204,,,,,,
TZO,Indian/Antananarivo,Tsimiroro,TZO,MG,POINT (45.015643 -18.345064),755,,,,,,
WAD,Indian/Antananarivo,Andriamena,WAD,MG,POINT (47.51294480698367 -17.4505982),2578,,,,,,
NKO,Indian/Antananarivo,Ankokoambo,NKO,MG,POINT (-44.45 -16.583332),2516,,,Coracao de Jesus,Coracao De Jesus,Minas Gerais,
RLR,Indian/Antananarivo,Relais de la Reine,RLR,MG,POINT (45.3258098 -22.6415869),2618,,,Ranohira,,Ihorombe,
TLE,Indian/Antananarivo,Tulear,TLE,MG,POINT (43.724167 -23.389723),29,,FMST,Toliara,Toliara I District,Atsimo-Andrefana,
TMM,Indian/Antananarivo,Tamatave,TMM,MG,POINT (49.392372747399406 -18.10852705),22,,FMMT,Toamasina,,Atsinanana,
TNR,Indian/Antananarivo,Antananarivo Airport,TNR,MG,POINT (47.47503 -18.799631),4198,,FMMI,Antananarivo,,Analamanga,
VAT,Indian/Antananarivo,Vatomandry,VAT,MG,POINT (48.833332 -19.283333),59,,FMMY,Andovoranto,,Atsinanana,
WAK,Indian/Antananarivo,Ankazoabo,WAK,MG,POINT (44.5328871 -22.2988757),1387,,FMSZ,Ankazoabo,,Atsimo-Andrefana,
WAM,Indian/Antananarivo,Ambatondrazaka,WAM,MG,POINT (48.4424785 -17.7953922),2496,,FMMZ,Ambatondrazaka,,Alaotra Mangoro,
WFI,Indian/Antananarivo,Fianarantsoa,WFI,MG,POINT (47.083332 -21.466667),3917,,FMSF,Fianarantsoa,,Upper Matsiatra,
WTA,Indian/Antananarivo,Tambohorano,WTA,MG,POINT (43.9728012 -17.4761009),36,,FMMU,Maintirano,,Melaky,
ZVA,Indian/Antananarivo,Miandrivazo,ZVA,MG,POINT (45.466667 -19.5),203,,FMMN,Miandrivazo,,Menabe,
XCH,Indian/Christmas,Christmas Island Airport,XCH,CX,POINT (105.666664 -10.5),916,http://www.christmasislandairport.com/,YPXM,Flying Fish Cove,,,
CCK,Indian/Cocos,Cocos Islands Airport,CCK,CC,POINT (96.916664 -12.166667),0,,YPCC,West Island,,,
AJN,Indian/Comoro,Ouani,AJN,KM,POINT (44.42886316841893 -12.12890235),101,,FMCV,Ouani,,Anjouan,
HAH,Indian/Comoro,Prince Said Ibrahim Internatonal Airport,YVA,KM,POINT (43.27492 -11.537275),104,,FMCH,,,,
NWA,Indian/Comoro,Moheli,NWA,KM,POINT (43.76644801260554 -12.2981305),45,,FMCI,Djoyezi,,Moheli,
YVA,Indian/Comoro,Iconi,YVA,KM,POINT (43.261112 -11.531944),33,,FMCN,Oussivo,,Grande Comore,
DEI,Indian/Mahe,Denis Island,DEI,SC,POINT (55.667200670657294 -3.80192305),49,,FSSD,,,,
FRK,Indian/Mahe,Fregate Island,FRK,SC,POINT (55.966667 -4.583333),0,,FSSF,,,,
BDI,Indian/Mahe,Bird Island,BDI,SC,POINT (55.20523767995286 -3.7242604999999998),36,,FSSB,Bel Ombre,,Bel Ombre,
SEZ,Indian/Mahe,Seychelles International Airport,SEZ,SC,POINT (55.52120037637752 -4.674262499999999),36,,FSIA,Cascade,,Cascade,
DES,Indian/Mahe,Desroches,DES,SC,POINT (53.655951954638475 -5.696611750000001),32,,FSDR,Port Glaud,,Port Glaud,
PRI,Indian/Mahe,Praslin Island Airport,PRI,SC,POINT (55.691294938853574 -4.3186006500000005),55,,FSPP,Victoria,,English River,
LMV,Indian/Maldives,Madivaru Airport,LMV,MV,POINT (73.3703800969 5.45798469788),39,,,Madivaru,,,
MLE,Indian/Maldives,Male International Airport,MLE,MV,POINT (73.5301041555218 4.1961894),0,http://www.airports.com.mv/,VRMM,Male,,Maale,
DDD,Indian/Maldives,Dhaalu Airport,DDD,MV,POINT (72.88611679765515 2.66648215),0,,VRMU,Kudahuvadhoo,,Dhaalu Atholhu,
FND,Indian/Maldives,Funadhoo Airport,FND,MV,POINT (73.28780102334719 6.1616557499999995),0,,,Funadhoo,,Shaviyani Atholhu,
NMF,Indian/Maldives,Maafaru International Airport,NMF,MV,POINT (73.46999476916139 5.8188779),45,http://www.maafaruairport.com,VRDA,Manadhoo,,Noonu Atoll,
HAQ,Indian/Maldives,Hanimaadhoo Airport,HAQ,MV,POINT (73.16926271391242 6.74674065),22,,VRMH,Dhidhdhoo,,Upper North,
RUL,Indian/Maldives,Maavaarulaa Airport,RUL,MV,POINT (73.511143 0.3380463),26,,VRQM,Viligili,,Gaafu Alifu Atholhu,
DRV,Indian/Maldives,Dharavandhoo AIrport,DRV,MV,POINT (73.129714802335 5.1563788),49,,VRMD,Open Stage,,,
VAM,Indian/Maldives,Villa International Airport Maamigili,VAM,MV,POINT (72.83512809829097 3.4717292),0,,VRMV,Mahibadhoo,,North Central,
FVM,Indian/Maldives,Fumawula,FVM,MV,POINT (73.43278 -0.309444),26,,VRMR,Fuvahmulah,,Gnyaviyani Atoll,
GAN,Indian/Maldives,Gan/Seenu Airport,GAN,MV,POINT (73.15654 -0.690003),0,http://www.airports.com.mv/domestic/gan.htm,VRMG,Hithadhoo,,South Province,
HDK,Indian/Maldives,Kulhudhuffushi Airport,HDK,MV,POINT (73.06709444256374 6.6312204999999995),22,,VRBK,Kulhudhuffushi,,Haa Dhaalu Atholhu,
HRF,Indian/Maldives,Hoarafushi Airport,HRF,MV,POINT (72.895833 6.980556),19,http://www.macl.aero/,VRAH,Hoarafushi,,,
IFU,Indian/Maldives,Ifuru Airport,IFU,MV,POINT (73.0249 5.70877),32,,VREI,Ugoofaaru,,Raa Atoll,
KDM,Indian/Maldives,Kaadedhdhoo,KDM,MV,POINT (72.9969 0.4881),2,,VRMT,Thinadhoo,,Gaafu Dhaalu Atholhu,
KDO,Indian/Maldives,Kadhdhoo,KDO,MV,POINT (73.52078472657755 1.8604839),4,,VRMK,Fonadhoo,,Laamu,
GKK,Indian/Maldives,Kooddoo Airport,GKK,MV,POINT (73.433056 0.730833),78,,VRMO,,,,
TMF,Indian/Maldives,Thimarafushi Airport,TMF,MV,POINT (73.151111 2.208611),6,,VRNT,Veymandoo,,Thaa Atholhu,
RRG,Indian/Mauritius,Rodrigues Island Airport,RRG,MU,POINT (63.35 -19.75),0,,FIMR,Baie aux Huitres,,Rodrigues,
MRU,Indian/Mauritius,Sir Seewoosagur Ramgoolam International Airport,MRU,MU,POINT (57.684949281775644 -20.4325615),104,http://aml.mru.aero/,FIMP,Plaine Magnien,,Grand Port,
DZA,Indian/Mayotte,Dzaoudzi Airport,DZA,YT,POINT (45.28166027969728 -12.809017149999999),59,,FMCZ,Pamandzi,,Pamandzi,
RUN,Indian/Reunion,Reunion Roland Garros Airport,RUN,RE,POINT (55.51860089723989 -20.8901282),36,http://www.reunion.aeroport.fr/index.htm,FMEE,Sainte-Marie,Reunion,Reunion,
ZSE,Indian/Reunion,St Pierre dela Reunion,ZSE,RE,POINT (55.483334 -21.333332),59,http://www.grandsudreunion.org/FR2004/aeroport.php,FMEP,Saint-Pierre,Reunion,Reunion,
APW,Pacific/Apia,Faleolo Airport,APW,WS,POINT (-171.999494 -13.832271),45,,NSFA,Satapuala,,A'ana,
AAU,Pacific/Apia,Asau,AAU,WS,POINT (-172.6 -13.458333),0,,NSAU,Asau,,Vaisigano,
FGI,Pacific/Apia,Fagali I Airport,APW,WS,POINT (-171.73900401758772 -13.8495609),111,,NSFI,Apia,,Tuamasaga,
LAV,Pacific/Apia,Lalomalava,LAV,WS,POINT (-171.73334 -14.016667),0,,,Matavai,,,
MXS,Pacific/Apia,Maota Savaii Island,MXS,WS,POINT (-172.23334 -13.716667),305,,NSMA,Safotulafai,,Fa`asaleleaga,
MHB,Pacific/Auckland,Mechanics Bay,AKL,NZ,POINT (174.78473 -36.845),42,,,,,,
MRO,Pacific/Auckland,Masterton/Hood Aerodrome,MRO,NZ,POINT (175.63377695420445 -40.9746295),347,http://www.svas.org.nz/pages/hood_aerodrome_location.htm,NZMS,Masterton,Masterton District,Wellington,
ASG,Pacific/Auckland,Ashburton,ASG,NZ,POINT (171.78334 -43.9),255,,NZAS,Ashburton,Ashburton District,Canterbury,
AKL,Pacific/Auckland,Auckland Airport,AKL,NZ,POINT (174.7912138412501 -37.00889695),29,http://www.auckland-airport.co.nz/,NZAA,Mangere,Auckland,Auckland,
BHE,Pacific/Auckland,Woodbourne Airport,BHE,NZ,POINT (173.86935377852836 -41.5172616),88,,NZWB,Blenheim,Marlborough District,Marlborough,
FGL,Pacific/Auckland,Fox Glacier,FGL,NZ,POINT (170.01666 -43.466667),524,,,,,,
MTA,Pacific/Auckland,Matamata,MTA,NZ,POINT (175.76666 -37.816666),187,,NZMA,Matamata,Matamata-Piako District,Waikato,
CHC,Pacific/Auckland,Christchurch International Airport,CHC,NZ,POINT (172.53575429898345 -43.4847958),42,http://www.christchurchairport.co.nz/,NZCH,Prebbleton,Selwyn District,Canterbury,
AMZ,Pacific/Auckland,Ardmore,AMZ,NZ,POINT (174.96666 -37.033333),62,http://www.nzar.co.nz/,NZAR,Red Hill,Auckland,Auckland,
TIU,Pacific/Auckland,Timaru Airport,TIU,NZ,POINT (171.22451732612393 -44.29991735),89,,NZTU,Timaru,Timaru District,Canterbury,
MZP,Pacific/Auckland,Motueka,MZP,NZ,POINT (172.9928770913604 -41.1204993),16,,NZMK,Motueka,Tasman District,Tasman,
TUO,Pacific/Auckland,Taupo Airport,TUO,NZ,POINT (176.08434805942943 -38.7402488),1335,,NZAP,Taupo,Taupo District,Waikato,
PKL,Pacific/Auckland,Pakatoa Island,PKL,NZ,POINT (174.85333 -37.806946),36,,,,,,
NPL,Pacific/Auckland,New Plymouth Airport,NPL,NZ,POINT (174.1832892043154 -39.00578615),82,,NZNP,Waitara,New Plymouth District,Taranaki,
NSN,Pacific/Auckland,Nelson Airport,NSN,NZ,POINT (173.22498 -41.299976),19,http://www.nelsonairport.co.nz/,NZNS,Richmond,Tasman District,Tasman,
OHA,Pacific/Auckland,Royal Air Force Base,OHA,NZ,POINT (175.38667 -40.208332),111,http://www.airforce.mil.nz/about/hqbases/boh.htm,NZOH,Bulls,Rangitikei District,Manawatu-Wanganui,
PCN,Pacific/Auckland,Picton Aerodrome,PCN,NZ,POINT (174.03334 -41.35),2496,,NZPN,Picton,Marlborough District,Marlborough,
PPQ,Pacific/Auckland,Paraparaumu Airport,PPQ,NZ,POINT (174.9862494817145 -40.904610000000005),22,,NZPP,Paraparaumu,Kapiti Coast District,Wellington,
DUD,Pacific/Auckland,Dunedin International Airport,DUD,NZ,POINT (170.20045427891455 -45.9277448),32,http://www.dnairport.co.nz/,NZDN,Milton,Clutha District,Otago,
GBZ,Pacific/Auckland,Great Barrier Island,GBZ,NZ,POINT (175.41667 -36.25),511,,NZGB,Coromandel,Thames-Coromandel District,Waikato,
WHK,Pacific/Auckland,Whakatane Airport,WHK,NZ,POINT (176.9146790652377 -37.92149575),29,,NZWK,Whakatane,Whakatane District,Bay of Plenty,
GBS,Pacific/Auckland,Port Fitzroy,GBS,NZ,POINT (175.33333 -36.13333),45,,,,,,
WHO,Pacific/Auckland,Franz Josef,WHO,NZ,POINT (170.1803436 -43.36951),400,,NZFJ,Hokitika,Westland District,West Coast,
WTZ,Pacific/Auckland,Whitianga,WTZ,NZ,POINT (175.68306307022814 -36.8286352),26,,NZWT,Whitianga,Thames-Coromandel District,Waikato,
WGN,Pacific/Auckland,Waitangi,WGN,NZ,POINT (174.1 -36.266945),131,,ZGSY,Dargaville,Kaipara District,Northland,
WIK,Pacific/Auckland,Surfdale,WIK,NZ,POINT (175.08333 -36.833332),42,,NZKE,Pakuranga,Auckland,Auckland,
ZQN,Pacific/Auckland,Queenstown Airport,ZQN,NZ,POINT (168.74343994415125 -45.019299950000004),1171,,NZQN,Queenstown,Queenstown-Lakes District,Otago,
WIR,Pacific/Auckland,Wairoa,WIR,NZ,POINT (177.40428900521073 -39.01045995),36,,NZWO,Wairoa,Wairoa District,Hawke's Bay,
WLG,Pacific/Auckland,Wellington International Airport,WLG,NZ,POINT (174.8077029634527 -41.32691975),19,http://www.wellingtonairport.co.nz/,NZWN,Wellington,Wellington City,Wellington,
GIS,Pacific/Auckland,Gisborne Airport,GIS,NZ,POINT (177.97828688661417 -38.6639081),32,,NZGS,Gisborne,Gisborne District,Gisborne,
GMN,Pacific/Auckland,Greymouth,GMN,NZ,POINT (171.19048929277787 -42.4623486),55,,NZGM,Greymouth,Grey District,West Coast,
HLZ,Pacific/Auckland,Hamilton International Airport,HLZ,NZ,POINT (175.3315424211442 -37.8649356),98,http://www.hamiltonairport.co.nz/,NZHN,Hamilton,Hamilton City,Waikato,
KAT,Pacific/Auckland,Kaitaia,KAT,NZ,POINT (173.28715561627322 -35.071054649999994),270,,NZKT,Kaitaia,Far North District,Northland,
KBZ,Pacific/Auckland,Kaikoura,KBZ,NZ,POINT (173.68333 -42.416668),20,,NZKI,Kaikoura,Kaikoura District,Canterbury,
KKE,Pacific/Auckland,Kerikeri Airport,KKE,NZ,POINT (173.911817139377 -35.25801885),492,http://www.kerikeri-airport.co.nz/,NZKK,Kerikeri,Far North District,Northland,
KKO,Pacific/Auckland,Kaikohe,KKO,NZ,POINT (173.81667 -35.452778),571,,NZKO,Waimate North,Far North District,Northland,
IVC,Pacific/Auckland,Invercargill Airport,IVC,NZ,POINT (168.32427540446304 -46.416380000000004),22,http://www.invercargillairport.co.nz/index.htm,NZNV,Invercargill,Invercargill City,Southland,
KTF,Pacific/Auckland,Takaka,KTF,NZ,POINT (172.7757468055504 -40.8146632),102,,NZTK,Takaka,Tasman District,Tasman,
KUI,Pacific/Auckland,Kawau Island,KUI,NZ,POINT (174.83333 -36.416668),0,,,Warkworth,Auckland,Auckland,
KWU,Pacific/Auckland,Mansion House,KWU,NZ,POINT (114.21667 22.316668),0,,,Kowloon,,Kowloon City,
MON,Pacific/Auckland,Mount Cook Airport,MON,NZ,POINT (170.13344355705374 -43.7665583),2139,,NZMC,,,,
MFN,Pacific/Auckland,Milford Sound,MFN,NZ,POINT (167.92485953395476 -44.67391965),869,,NZMF,,,,
RAG,Pacific/Auckland,Raglan,RAG,NZ,POINT (174.86667 -37.833332),131,,NZRA,,,,
ALR,Pacific/Auckland,Alexandra,ALR,NZ,POINT (169.36945 -45.21389),728,,NZLX,,,,
